date,author,start_price,end_price,year,tech,decade,dimension,technique,category
2021,Evald Okas,1400.0,4600.0,1961.0,ofort akvatinta ,1960.0,11328.0,akvatinta,Sügavtrükk
2021,Evald Okas,1100.0,5000.0,1965.0,autolito km,1960.0,19314.0,litograafia,Lametrükk
2021,Evald Okas,1800.0,1800.0,1976.0,tušš paber km,1970.0,16380.0,tušš,Joonistustehnika
2021,Sirje Runge,1100.0,2800.0,1978.0,litograafia km,1970.0,1452.0,litograafia,Lametrükk
2021,Tõnis Vint,850.0,1100.0,1983.0,kõrgtrükk km,1980.0,528.0,kõrgtrükk,Kõrgtrükk
2021,Marko Mäetamm,1200.0,3200.0,1991.0,segatehnika paber km,1990.0,340992.0,segatehnika,Muu
2021,Ernst Friedrich von Liphart,1500.0,1800.0,,tušš paber vm,,113900.0,tušš,Joonistustehnika
2021,Ernst Friedrich von Liphart,1500.0,1500.0,,tušš paber  vm,,11676.0,tušš,Joonistustehnika
2021,Ants Murakin,850.0,1100.0,1950.0,monotüüpia km,1950.0,1426.0,monotüüpia,Lametrükk
2021,Richard Kaljo,1100.0,3200.0,1965.0,linoollõige km,1960.0,13275.0,linool,Kõrgtrükk
2021,Ülo Sooster,1500.0,1500.0,1959.0,joonistus  ,1950.0,513.0,joonistus,Joonistustehnika
2021,Valdur Ohakas,800.0,800.0,1960.0,värvipliiats tušš paber ,1960.0,5858.0,pliiats,Joonistustehnika
2021,Silvi Väljal,750.0,1300.0,1968.0,linoollõige km,1960.0,121776.0,linool,Kõrgtrükk
2021,Elmar Kits,400.0,800.0,1971.0,must pastapliiats paber vm,1970.0,15974.0,pliiats,Joonistustehnika
2021,Elmar Kits,400.0,950.0,1972.0,must pastapliiats paber vm,1970.0,15974.0,pliiats,Joonistustehnika
2021,Jüri Okas,1700.0,1700.0,1977.0,siiditrükk vm,1970.0,858159.0,siiditrükk,Lametrükk
2021,Jüri Okas,1700.0,1700.0,1977.0,siiditrükk ,1970.0,858159.0,siiditrükk,Lametrükk
2021,Kaljo Põllu,1500.0,4800.0,1978.0,metsotinto ,1970.0,181770.0,metsotinto,Sügavtrükk
2021,Andres Tolts,1200.0,1700.0,1982.0,koloreeritud litograafia km,1980.0,153564.0,litograafia,Lametrükk
2021,Silvi Liiva,600.0,950.0,2014.0,ofort ,2010.0,244035.0,ofort,Sügavtrükk
2021,Peeter Allik,1300.0,1500.0,2006.0,linoollõige km,2000.0,402705.0,linool,Kõrgtrükk
2021,Paul Raud,1700.0,2300.0,,akvarell guašš paber ,,63920.0,akvarell,Muu maalitehnika
2021,August Jansen,5400.0,16700.0,1927.0,õli lõuend ,1920.0,3800.0,õli lõuend,Õlimaal
2021,August Jansen,5700.0,18700.0,1938.0,õli lõuend ,1930.0,6696.0,õli lõuend,Õlimaal
2021,Märt Bormeister,2100.0,3800.0,1939.0,õli lõuend ,1930.0,32880.0,õli lõuend,Õlimaal
2021,Linda Kits-Mägi,7900.0,15000.0,1945.0,õli vineer ,1940.0,7811.0,õli vineer,Õlimaal
2021,Peet Aren,4000.0,4800.0,1954.0,õli papp ,1950.0,322376.0,õli papp,Õlimaal
2021,Peet Aren,7200.0,7200.0,1955.0,õli lõuend ,1950.0,287205.0,õli lõuend,Õlimaal
2021,Richard Sagrits,2800.0,8300.0,1958.0,õli papp ,1950.0,262080.0,õli papp,Õlimaal
2021,Nigul Espe,1600.0,3400.0,1958.0,õli lõuend papil ,1950.0,1750.0,õli lõuend,Õlimaal
2021,Heldur Viires,1600.0,1700.0,1963.0,guašš paber vm,1960.0,16835.0,guašš,Muu maalitehnika
2021,Richard Uutmaa,2300.0,4800.0,1974.0,akvarell vm,1970.0,323128.0,akvarell,Muu maalitehnika
2021,Aleksander Pilar,800.0,1400.0,1986.0,akvarell paber ,1980.0,2193.0,akvarell,Muu maalitehnika
2021,Ludvig Oskar,1500.0,1500.0,1920.0,õli lõuend ,1920.0,32700.0,õli lõuend,Õlimaal
2021,Juhan Püttsepp,2300.0,4400.0,1942.0,õli lõuend ,1940.0,25438.0,õli lõuend,Õlimaal
2021,Nigul Espe,2200.0,2700.0,1945.0,õli vineer ,1940.0,1152.0,õli vineer,Õlimaal
2021,Johannes Võerahansu,3200.0,7400.0,1948.0,õli vineer ,1940.0,3796.0,õli vineer,Õlimaal
2021,Kristjan Teder,4700.0,8700.0,1948.0,õli lõuend ,1940.0,5980.0,õli lõuend,Õlimaal
2021,Johannes Uiga,1700.0,1700.0,1950.0,õli papp ,1950.0,387875.0,õli papp,Õlimaal
2021,Juhan Püttsepp,2800.0,5000.0,1961.0,õli papp ,1960.0,3500.0,õli papp,Õlimaal
2021,Ida Anton-Agu,2600.0,5300.0,1965.0,õli lõuend ,1960.0,6716.0,õli lõuend,Õlimaal
2021,Eduard Kutsar,1700.0,2800.0,1968.0,õli papp ,1960.0,17750.0,õli papp,Õlimaal
2021,Aleksander Vardi,5100.0,5700.0,1970.0,õli lõuend ,1970.0,5400.0,õli lõuend,Õlimaal
2021,Artur Lokk,2000.0,2000.0,1976.0,õli papp ,1970.0,39250.0,õli papp,Õlimaal
2021,Alfred Kongo,2400.0,2400.0,1986.0,tempera papp ,1980.0,35250.0,tempera,Muu maalitehnika
2021,Erich Pehap,6900.0,10200.0,1954.0,õli masoniit ,1950.0,53690.0,õli masoniit,Õlimaal
2021,Joann Voldemar Saarniit,2700.0,2700.0,1969.0,õli masoniit ,1960.0,5551.0,õli masoniit,Õlimaal
2021,Evald Okas,3500.0,4100.0,1957.0,õli lõuend ,1950.0,1748.0,õli lõuend,Õlimaal
2021,Lembit Saarts,2900.0,4400.0,1958.0,õli lõuend ,1950.0,38740.0,õli lõuend,Õlimaal
2021,Aleksander Vardi,1500.0,2000.0,1967.0,tempera paber vm,1960.0,5656.0,tempera,Muu maalitehnika
2021,Eerik Haamer,6800.0,11600.0,1950.0,õli lõuend ,1950.0,478125.0,õli lõuend,Õlimaal
2021,Gustav Mägi,1500.0,4400.0,1950.0,õli masoniit ,1950.0,1680.0,õli masoniit,Õlimaal
2021,Richard Sagrits,2400.0,9200.0,1957.0,õli kartong ,1950.0,1700.0,õli,Õlimaal
2021,Linda Kits-Mägi,2100.0,2400.0,1940.0,õli vineer ,1940.0,1748.0,õli vineer,Õlimaal
2021,Karl Burman,1400.0,1800.0,1950.0,akvarell vm,1950.0,23206.0,akvarell,Muu maalitehnika
2021,Elmar Kits,5200.0,6700.0,1939.0,õli lõuend ,1930.0,1326.0,õli lõuend,Õlimaal
2021,Elmar Kits,7700.0,10100.0,1941.0,õli lõuend  ,1940.0,4368.0,õli lõuend,Õlimaal
2021,Elmar Kits,5400.0,9600.0,1948.0,õli papp ,1940.0,26820.0,õli papp,Õlimaal
2021,Elmar Kits,4300.0,6000.0,1953.0,guašš paber ,1950.0,12792.0,guašš,Muu maalitehnika
2021,Elmar Kits,21000.0,21000.0,1959.0,õli lõuend ,1950.0,8037.0,õli lõuend,Õlimaal
2021,Elmar Kits,9000.0,22700.0,1965.0,õli lõuend ,1960.0,44165.0,õli lõuend,Õlimaal
2021,Elmar Kits,6800.0,11600.0,1970.0,tempera paber ,1970.0,436035.0,tempera,Muu maalitehnika
2021,Johannes Võerahansu,12000.0,21500.0,1935.0,õli lõuend ,1930.0,5100.0,õli lõuend,Õlimaal
2021,Valdemar Väli,1600.0,1600.0,1942.0,õli papp ,1940.0,230265.0,õli papp,Õlimaal
2021,Evald Okas,3400.0,10200.0,1946.0,õli paber ,1940.0,18717.0,õli paber,Õlimaal
2021,Nigul Espe,3300.0,5900.0,1955.0,õli papp ,1950.0,30800.0,õli papp,Õlimaal
2021,Richard Uutmaa,5400.0,26500.0,1935.0,õli lõuend ,1930.0,37950.0,õli lõuend,Õlimaal
2021,Anatoli Kaigorodov,2200.0,3600.0,1940.0,tempera paber ,1940.0,1600.0,tempera,Muu maalitehnika
2021,Olga Terri,2400.0,3400.0,1958.0,õli kartong vineeril ,1950.0,14944.0,õli vineer,Õlimaal
2021,Richard Uutmaa,2600.0,5900.0,1972.0,akvarell vm,1970.0,339926.0,akvarell,Muu maalitehnika
2021,Viktor Leškin,2900.0,4400.0,1974.0,õli lõuend ,1970.0,625475.0,õli lõuend,Õlimaal
2021,Märt Bormeister,1900.0,7100.0,1990.0,õli lõuend papil ,1990.0,350975.0,õli lõuend,Õlimaal
2021,Alfred Hirv,12000.0,18500.0,1900.0,õli lõuend ,1900.0,3036.0,õli lõuend,Õlimaal
2021,Endel Kõks,6900.0,7800.0,1940.0,õli lõuend ,1940.0,55650.0,õli lõuend,Õlimaal
2021,Eugeni Noormägi,2100.0,2300.0,1940.0,õli lõuend ,1940.0,3472.0,õli lõuend,Õlimaal
2021,Märt Bormeister,2300.0,3000.0,1946.0,õli vineer ,1940.0,3000.0,õli vineer,Õlimaal
2021,Karin Luts,1600.0,5600.0,1950.0,õli paber ,1950.0,73084.0,õli paber,Õlimaal
2021,Valerian Loik,3100.0,5100.0,1970.0,õli lõuend ,1970.0,7469.0,õli lõuend,Õlimaal
2021,Richard Uutmaa,4600.0,7700.0,1973.0,õli lõuend ,1970.0,3500.0,õli lõuend,Õlimaal
2021,Alo Hoidre,1600.0,4600.0,1962.0, vm,1960.0,204375.0, ,
2021,Lola Liivat,1800.0,2000.0,1963.0,õli segatehnika paber vm,1960.0,308758.0,segatehnika,Muu
2021,Evald Okas,4200.0,12100.0,1965.0,litograafia km,1960.0,4920.0,litograafia,Lametrükk
2021,Valdur Ohakas,1800.0,4000.0,1966.0,õli papp km,1960.0,9690.0,õli papp,Õlimaal
2021,Mare Vint,1600.0,3400.0,1966.0,tušš akvarell km,1960.0,4095.0,akvarell,Muu maalitehnika
2021,Aili Vint,4100.0,15200.0,1967.0,guašš paber ,1960.0,4087.0,guašš,Muu maalitehnika
2021,Aili Vint,4100.0,21700.0,1967.0,guašš paber ,1960.0,4087.0,guašš,Muu maalitehnika
2021,Lembit Sarapuu,5900.0,7400.0,1960.0,õli papp ,1960.0,208575.0,õli papp,Õlimaal
2021,Edgar Valter,2200.0,3200.0,1968.0,õli paber vineeril ,1960.0,82355.0,õli vineer,Õlimaal
2021,Andres Tolts,2800.0,6200.0,1970.0,õli lõuend papil vm,1970.0,16728.0,õli lõuend,Õlimaal
2021,Olev Subbi,3500.0,35500.0,1970.0,tempera õli lõuend ,1970.0,12810.0,tempera,Muu maalitehnika
2021,Jüri Palm,2100.0,13100.0,1971.0,õli puitplaat ,1970.0,32340.0,õli puit,Muu
2021,Edgar Valter,2400.0,21100.0,1971.0,õli ,1970.0,4898.0,õli,Õlimaal
2021,Peeter Mudist,3300.0,12200.0,1972.0,õli papp ,1970.0,17155.0,õli papp,Õlimaal
2021,Peeter Mudist,12000.0,33000.0,1975.0,õli lõuend ,1970.0,73365.0,õli lõuend,Õlimaal
2021,Tiit Pääsuke,25000.0,45000.0,1975.0,õli email masoniit ,1970.0,65725.0,õli masoniit,Õlimaal
2021,Siim-Tanel Annus,1600.0,1600.0,1979.0,tušš paber km,1970.0,1764.0,tušš,Joonistustehnika
2021,Valdur Ohakas,7600.0,10600.0,1979.0,õli lõuend ,1970.0,8000.0,õli lõuend,Õlimaal
2021,Olav Maran,4200.0,18600.0,1980.0,õli papp ,1980.0,36140.0,õli papp,Õlimaal
2021,Mari Roosvalt,5300.0,10000.0,1980.0,õli lõuend ,1980.0,19500.0,õli lõuend,Õlimaal
2021,Kaljo Põllu,1500.0,6200.0,1984.0,metsotinto km,1980.0,17724.0,metsotinto,Sügavtrükk
2021,Lemming Nagel,2800.0,14600.0,1985.0,õli lõuend ,1980.0,5980.0,õli lõuend,Õlimaal
2021,Miljard Kilk,7700.0,8000.0,1986.0,õli lõuend ,1980.0,185115.0,õli lõuend,Õlimaal
2021,René Kari,3800.0,5600.0,1986.0,õli masoniit ,1980.0,141155.0,õli masoniit,Õlimaal
2021,Olav Maran,5400.0,16200.0,1986.0,õli lõuend ,1980.0,60125.0,õli lõuend,Õlimaal
2021,Indrek Hirv,700.0,700.0,1987.0,litograafia km,1980.0,18565.0,litograafia,Lametrükk
2021,Rein Kelpman,6400.0,25500.0,1987.0,õli lõuend ,1980.0,25181.0,õli lõuend,Õlimaal
2021,Jaan Elken,2400.0,6200.0,1988.0,õli lõuend ,1980.0,330775.0,õli lõuend,Õlimaal
2021,Peeter Mudist,5400.0,20200.0,1989.0,õli papp  ,1980.0,3500.0,õli papp,Õlimaal
2021,Rein Raamat,1100.0,9200.0,1989.0,pastell paber vm,1980.0,42282.0,pastell,Muu maalitehnika
2021,Marko Mäetamm,4200.0,8000.0,1989.0,guašš pastell paber vm,1980.0,505062.0,guašš,Muu maalitehnika
2021,Sirje Runge,7500.0,7500.0,1989.0,õli lõuend ,1980.0,9000.0,õli lõuend,Õlimaal
2021,Toomas Vint,12300.0,18300.0,1990.0,õli lõuend ,1990.0,9660.0,õli lõuend,Õlimaal
2021,Paul Allik,6300.0,17200.0,1991.0,akrüül lõuend ,1990.0,139925.0,akrüül,Muu maalitehnika
2021,Alo Hoidre,4100.0,10200.0,1991.0,õli vineer ,1990.0,11481.0,õli vineer,Õlimaal
2021,Rein Tammik,2500.0,4600.0,1992.0,õli lõuend ,1990.0,5265.0,õli lõuend,Õlimaal
2021,Ilmar Kruusamäe,1300.0,4600.0,1992.0,linoollõige monotüüpia vm,1990.0,118665.0,linool,Kõrgtrükk
2021,Mall Nukke,1900.0,7100.0,1992.0,pliiats õlipastell tušš akvarell paber vm,1990.0,502775.0,akvarell,Muu maalitehnika
2021,Jüri Arrak,10700.0,11700.0,1993.0,õli lõuend ,1990.0,69500.0,õli lõuend,Õlimaal
2021,Peeter Allik,1000.0,1300.0,1993.0,linoollõige vm,1990.0,466125.0,linool,Kõrgtrükk
2021,Peeter Allik,1000.0,1000.0,1993.0,linoollõige vm,1990.0,42265.0,linool,Kõrgtrükk
2021,Mats Õun,1100.0,1900.0,1986.0,õli papp ,1980.0,31192.0,õli papp,Õlimaal
2021,Leonhard Lapin,3800.0,18100.0,1994.0,tušš guašš paber km,1990.0,17520.0,guašš,Muu maalitehnika
2021,Jüri Arrak,2500.0,2900.0,1998.0,akvarell ,1990.0,143290.0,akvarell,Muu maalitehnika
2021,Laurentsius & A.D.,2300.0,2300.0,2000.0,autoritehnika,2000.0,6232.0,autoritehnika,Muu
2021,Malle Leis,2400.0,5000.0,2001.0,akvarell ,2000.0,1872.0,akvarell,Muu maalitehnika
2021,Uno Roosvalt,4000.0,6500.0,2006.0,õli akrüül lõuend ,2000.0,15600.0,akrüül,Muu maalitehnika
2021,Vilen Künnapu,4900.0,4900.0,2016.0,akrüül lõuend ,2010.0,18000.0,akrüül,Muu maalitehnika
2021,Jaan Toomik,5300.0,5300.0,2016.0,õli lõuend ,2010.0,9570.0,õli lõuend,Õlimaal
2021,Jaan Toomik,7800.0,19700.0,2018.0,õli lõuend ,2010.0,9900.0,õli lõuend,Õlimaal
2021,Eduard Von Gebhardt,11000.0,11000.0,,õli lõuend ,,8343.0,õli lõuend,Õlimaal
2021,Eduard Spoerer,1900.0,4800.0,,õli lõuend papil ,,293208.0,õli lõuend,Õlimaal
2021,Alfred Hirv,2200.0,2200.0,,akvarell paber ,,22542.0,akvarell,Muu maalitehnika
2021,Oskar Obst,9500.0,9800.0,1919.0,õli lõuend ,1910.0,68805.0,õli lõuend,Õlimaal
2021,Anatoli Kaigorodov,2400.0,6500.0,1920.0,tempera papp ,1920.0,202125.0,tempera,Muu maalitehnika
2021,Andrei Jegorov,1200.0,2900.0,1920.0,tempera vm,1920.0,115575.0,tempera,Muu maalitehnika
2021,Eduard Wiiralt,1500.0,3600.0,1922.0,kuivnõel rulett ,1920.0,270.0,kuivnõel,Sügavtrükk
2021,Andrei Jegorov,2200.0,4600.0,1920.0,tempera paber ,1920.0,152409.0,tempera,Muu maalitehnika
2021,Andrei Jegorov,1400.0,3800.0,1921.0,tempera papp ,1920.0,85215.0,tempera,Muu maalitehnika
2021,August Jansen,5300.0,26600.0,1926.0,õli lõuend ,1920.0,533925.0,õli lõuend,Õlimaal
2021,Aleksander Vardi,10700.0,30200.0,1930.0,õli lõuend ,1930.0,44770.0,õli lõuend,Õlimaal
2021,Paul Liivak,1200.0,1900.0,1930.0,tušš paber ,1930.0,164430.0,tušš,Joonistustehnika
2021,Eduard Wiiralt,3900.0,5400.0,1931.0,kuivnõel ,1930.0,133608.0,kuivnõel,Sügavtrükk
2021,Eduard Wiiralt,2300.0,3200.0,1932.0,pehmelakk ,1930.0,15128.0,pehmelakk,Lametrükk
2021,Andrei Jegorov,1600.0,3800.0,1934.0,tempera vm,1930.0,83006.0,tempera,Muu maalitehnika
2021,Kristjan Raud,4300.0,7200.0,1935.0,pliiats paber vm,1930.0,108546.0,pliiats,Joonistustehnika
2021,Arnold Hoffart-Alas,1200.0,2100.0,1935.0,õli lõuend ,1930.0,4047.0,õli lõuend,Õlimaal
2021,Eduard Wiiralt,4300.0,4900.0,1935.0,itaalia pliiats paber vm,1930.0,1296.0,pliiats,Joonistustehnika
2021,Andrus Johani,2100.0,2200.0,1937.0,sangviin paber vm,1930.0,68461.0,sangviin,Joonistustehnika
2021,Nikolai Kull,3800.0,8500.0,1930.0,õli lõuend ,1930.0,4332.0,õli lõuend,Õlimaal
2021,Johannes Võerahansu,14700.0,28700.0,1938.0,õli lõuend ,1930.0,4661.0,õli lõuend,Õlimaal
2021,Herman Aunapuu,700.0,1500.0,1939.0,monotüüpia km,1930.0,58275.0,monotüüpia,Lametrükk
2021,Peet Aren,1800.0,4400.0,1940.0,akvarell paber ,1940.0,167835.0,akvarell,Muu maalitehnika
2021,Eduard Wiiralt,1900.0,3600.0,1940.0,metsotinto ,1940.0,59536.0,metsotinto,Sügavtrükk
2021,Endel Kõks,1300.0,4200.0,1941.0,õli vineer ,1940.0,437.0,õli vineer,Õlimaal
2021,Johannes Greenberg,4800.0,8900.0,1940.0,õli paber vm,1940.0,3094.0,õli paber,Õlimaal
2021,Roman Nyman,14000.0,27500.0,1941.0,õli lõuend ,1940.0,4860.0,õli lõuend,Õlimaal
2021,Jaan Vahtra,2200.0,3200.0,1942.0,monotüüpia km,1940.0,12600.0,monotüüpia,Lametrükk
2021,Johannes Võerahansu,4900.0,15200.0,1942.0,õli vineer ,1940.0,20905.0,õli vineer,Õlimaal
2021,Elmar Kits,4400.0,5600.0,1944.0,õli vineer ,1940.0,9178.0,õli vineer,Õlimaal
2021,Richard Sagrits,5400.0,9000.0,1946.0,õli lõuend ,1940.0,6500.0,õli lõuend,Õlimaal
2021,Richard Sagrits,1700.0,3600.0,1946.0,akvarell ,1940.0,12060.0,akvarell,Muu maalitehnika
2021,Kristjan Teder,5100.0,10700.0,1946.0,õli lõuend ,1940.0,8000.0,õli lõuend,Õlimaal
2021,Kristjan Teder,4800.0,8600.0,1948.0,õli lõuend ,1940.0,4380.0,õli lõuend,Õlimaal
2021,Nigul Espe,1400.0,2500.0,1948.0,õli papp ,1940.0,1312.0,õli papp,Õlimaal
2021,Nigul Espe,1400.0,2400.0,1949.0,akvarell vm,1940.0,11920.0,akvarell,Muu maalitehnika
2021,Endel Kõks,1700.0,2700.0,1950.0,monotüüpia km,1950.0,1748.0,monotüüpia,Lametrükk
2021,Julius Gentalen,1700.0,3900.0,1950.0,õli lõuendpapil ,1950.0,27877.0,õli lõuend,Õlimaal
2021,Joann Voldemar Saarniit,1900.0,4200.0,1950.0,õli masoniit ,1950.0,3050.0,õli masoniit,Õlimaal
2021,Aleksander Pilar,900.0,3400.0,1951.0,akvarell  ,1950.0,86156.0,akvarell,Muu maalitehnika
2021,Viktor Leškin,1700.0,5600.0,1953.0,õli papp ,1950.0,345015.0,õli papp,Õlimaal
2021,Günther Reindorff,1400.0,1900.0,1953.0,tušš paber km,1950.0,132.0,tušš,Joonistustehnika
2021,Sigrid Uiga,1400.0,1500.0,1953.0,õli lõuend ,1950.0,46746.0,õli lõuend,Õlimaal
2021,Karl Burman (seenior),1000.0,2500.0,1954.0,akvarell vm,1950.0,14042.0,akvarell,Muu maalitehnika
2021,Evald Okas,38000.0,58000.0,1955.0,õli lõuend ,1950.0,7830.0,õli lõuend,Õlimaal
2021,Ado Vabbe,3100.0,5400.0,1953.0,akvarell paber vm,1950.0,9436.0,akvarell,Muu maalitehnika
2021,Lembit Saarts,1300.0,1300.0,1957.0,monotüüpia vm,1950.0,110968.0,monotüüpia,Lametrükk
2021,Richard Uutmaa,5800.0,17500.0,1958.0,õli lõuend ,1950.0,4800.0,õli lõuend,Õlimaal
2021,Valdemar Väli,2200.0,2200.0,1958.0,õli lõuend ,1950.0,2772.0,õli lõuend,Õlimaal
2021,Evald Okas,900.0,4200.0,1958.0,kuivnõel ,1950.0,5808.0,kuivnõel,Sügavtrükk
2021,Linda Kits-Mägi,1500.0,2700.0,1960.0,õli lõuend ,1960.0,246885.0,õli lõuend,Õlimaal
2021,Karl Burman (seenior),1200.0,2400.0,1962.0,akvarell guašš vm,1960.0,8208.0,akvarell,Muu maalitehnika
2021,Artur Lokk,1100.0,1100.0,1966.0,guašš tempera kartong ,1960.0,22680.0,tempera,Muu maalitehnika
2021,Elmar Kits,4300.0,7200.0,1968.0,tempera paber vm,1960.0,64625.0,tempera,Muu maalitehnika
2021,Lembit Saarts,1400.0,1900.0,1968.0,akvarell guašš papp ,1960.0,31750.0,akvarell,Muu maalitehnika
2021,Lepo Mikko,3200.0,5300.0,1972.0,õli papp ,1970.0,345510.0,õli papp,Õlimaal
2021,Alfred Kongo,1900.0,2900.0,1986.0,tempera lõuend ,1980.0,8148.0,tempera,Muu maalitehnika
2021,Märt Bormeister,1700.0,5000.0,1988.0,õli masoniit ,1980.0,3500.0,õli masoniit,Õlimaal
2021,Evald Okas,2300.0,14100.0,1998.0,õli papp ,1990.0,85595.0,õli papp,Õlimaal
2022,Olga Terri,600.0,600.0,1936.0,akvatinta ,1930.0,5122.0,akvatinta,Sügavtrükk
2022,Aino Bach,1550.0,1700.0,1956.0,akvatinta ,1950.0,8008.0,akvatinta,Sügavtrükk
2022,Olga Terri,800.0,800.0,1974.0,söövitus ,1970.0,75394.0,söövitus,Sügavtrükk
2022,Vive Tolli,1300.0,1500.0,1979.0,söövitus ,1970.0,30814.0,söövitus,Sügavtrükk
2022,Aili Vint,1300.0,1300.0,1987.0,söövitus km,1980.0,171872.0,söövitus,Sügavtrükk
2022,Vladislav Stanishevski,850.0,1400.0,1983.0,ofort ,1980.0,2064.0,ofort,Sügavtrükk
2022,Silvi Liiva,850.0,1100.0,1989.0,ofort ,1980.0,193256.0,ofort,Sügavtrükk
2022,Salome Trei,1400.0,2200.0,1943.0,kuivnõel ,1940.0,14619.0,kuivnõel,Sügavtrükk
2022,Richard Kaljo,2400.0,8900.0,1943.0,kuivnõel ,1940.0,260325.0,kuivnõel,Sügavtrükk
2022,Eduard Einmann,950.0,1300.0,1960.0,kuivnõel akvatinta ,1960.0,93972.0,akvatinta,Sügavtrükk
2022,Evald Okas,1700.0,3800.0,1962.0,kuivnõel akvatinta ,1960.0,155295.0,akvatinta,Sügavtrükk
2022,Renaldo Veeber,1400.0,1400.0,1970.0,kuivnõel ,1970.0,313830.0,kuivnõel,Sügavtrükk
2022,Märt Laarman,650.0,1200.0,1942.0,diatüüpia km,1940.0,54325.0,diatüüpia,Lametrükk
2022,Olga Terri,1300.0,2800.0,1942.0,monotüüpia km,1940.0,4025.0,monotüüpia,Lametrükk
2022,Kristjan Raud,1600.0,2600.0,1930.0,pliiats paber ,1930.0,1656.0,pliiats,Joonistustehnika
2022,Ilmar Torn,1400.0,1500.0,1950.0,süsi paber ,1950.0,24150.0,süsi,Joonistustehnika
2022,Uno Roosvalt,2400.0,5000.0,1974.0,süsi seepia paber ,1970.0,5632.0,süsi,Joonistustehnika
2022,Hugo Mitt,900.0,900.0,1995.0,pastell paber vm,1990.0,1536.0,pastell,Muu maalitehnika
2022,Paul Allik,1200.0,1200.0,1998.0,tindipliiats akvarell paber ,1990.0,1200.0,akvarell,Muu maalitehnika
2022,Voldemar Kangro-Pool,2300.0,3600.0,1919.0,tušš paber ,1910.0,768.0,tušš,Joonistustehnika
2022,Gori,1400.0,1500.0,1918.0,tušš paber km,1910.0,79808.0,tušš,Joonistustehnika
2022,Gori,2700.0,2700.0,1920.0,tušš akvarell paber vm,1920.0,4628.0,akvarell,Muu maalitehnika
2022,Paul Liivak,1600.0,3600.0,1920.0,tušš paber ,1920.0,121272.0,tušš,Joonistustehnika
2022,Erich Pehap,1800.0,1800.0,1960.0,viltpliiats akvarell tušš paber vm,1960.0,28830.0,akvarell,Muu maalitehnika
2022,Mare Vint,2300.0,2300.0,1968.0,tušš guašš paber km,1960.0,1260.0,guašš,Muu maalitehnika
2022,Leonhard Lapin,4900.0,7800.0,1977.0,tušš paber km,1970.0,1680.0,tušš,Joonistustehnika
2022,Jüri Palm,1400.0,4200.0,1977.0,tušš paber (kleebitud papile) km,1970.0,128164.0,tušš,Joonistustehnika
2022,Jüri Palm,1400.0,4800.0,1977.0,tušš paber (kleebitud papile) km,1970.0,1296.0,tušš,Joonistustehnika
2022,Illimar Paul,2800.0,2800.0,1978.0,tušš paber km,1970.0,32032.0,tušš,Joonistustehnika
2022,Tõnis Vint,1800.0,1800.0,1982.0,tušš paber km,1980.0,528.0,tušš,Joonistustehnika
2022,Eduard Wiiralt,8900.0,15600.0,1926.0,pliiats paber ,1920.0,91234.0,pliiats,Joonistustehnika
2022,Eduard Wiiralt,2900.0,5600.0,1933.0,värviline puugravüür ,1930.0,3440.0,puugravüür,Kõrgtrükk
2022,Eduard Wiiralt,2800.0,4200.0,1937.0,linoolsügavtrükk ,1930.0,60515.0,linoolsügavtrükk,Sügavtrükk
2022,Eduard Wiiralt,5700.0,5700.0,1938.0,kuivnõel ,1930.0,115198.0,kuivnõel,Sügavtrükk
2022,Eduard Wiiralt,7800.0,23200.0,1937.0,pehmelakk kuivnõel ,1930.0,117710.0,kuivnõel,Sügavtrükk
2022,Eduard Wiiralt,3900.0,8400.0,1938.0,pehmelakk akvatinta ,1930.0,119472.0,akvatinta,Sügavtrükk
2022,Eduard Wiiralt,2900.0,5000.0,1940.0,metsotinto ,1940.0,58310.0,metsotinto,Sügavtrükk
2022,Eduard Wiiralt,4300.0,4300.0,1947.0,puugravüür ,1940.0,5240.0,puugravüür,Kõrgtrükk
2022,Ott Kangilaski,500.0,550.0,1938.0,puugravüür km,1930.0,31365.0,puugravüür,Kõrgtrükk
2022,Johann Naha,1050.0,1400.0,1942.0,puulõige km,1940.0,1376.0,puugravüür,Kõrgtrükk
2022,Ilmar Torn,950.0,950.0,1966.0,puulõige km,1960.0,18998.0,puugravüür,Kõrgtrükk
2022,Endel Kõks,1200.0,1200.0,1972.0,offset-litograafia km,1970.0,129165.0,litograafia,Lametrükk
2022,Mare Vint,950.0,1400.0,1973.0,litograafia km,1970.0,8236.0,litograafia,Lametrükk
2022,Jüri Arrak,1000.0,4500.0,1981.0,litograafia km,1980.0,146169.0,litograafia,Lametrükk
2022,Jüri Arrak,1200.0,2500.0,1983.0,litograafia km,1980.0,13926.0,litograafia,Lametrükk
2022,Jüri Arrak,1200.0,8300.0,1983.0,litograafia km,1980.0,1344.0,litograafia,Lametrükk
2022,Evald Okas,1400.0,1600.0,1989.0,litograafia km,1980.0,330125.0,litograafia,Lametrükk
2022,Alo Hoidre,1400.0,5600.0,1989.0,värviline litograafia km,1980.0,406875.0,litograafia,Lametrükk
2022,Marje Üksine,700.0,750.0,1990.0,värviline litograafia km,1990.0,13580.0,litograafia,Lametrükk
2022,Leonhard Lapin,1500.0,1500.0,2018.0,litograafia ,2010.0,7000.0,litograafia,Lametrükk
2022,Aleksander Peek,600.0,900.0,1968.0,siiditrükk km,1960.0,154415.0,siiditrükk,Lametrükk
